nome_blox,course_name,area_do_conhecimento,area_funcional,nota
Engenharia: Profissão de Transformação,JOGOS DIGITAIS,Técnico,Infraestrutura Civil,2.5
ELETIVA IV - METODOLOGIA CIENTÍFICA E DA PESQUISA,ADMINISTRACAO,Complementar,Sociedade e Mundo,16
TECNOLOGIAS APLICADAS À EDUCAÇÃO,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,27.5
PESQUISA OPERACIONAL,SISTEMAS DE INFORMAÇÃO,Quantitativo,Produção,15.2
CAFÉ COM POLÍTICA,MARKETING,Básico,Sociedade e Mundo,23
CONTABILIDADE,SISTEMAS DE INFORMAÇÃO,Quantitativo,Contabilidade,25.300000000000004
ELETIVA III - GESTÃO AMBIENTAL E DESENVOLVIMENTO SUSTENTÁVEL,ADMINISTRACAO,Complementar,Sociedade e Mundo,36.6
Para que Psicologia no Trabalho?,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,15
SER EXCELÊNCIA É ESSENCIAL!,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,30.4
NEGOCIAÇÃO.COM - EAD,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,17
SER EXCELÊNCIA É ESSENCIAL!,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,32.4
A Sabedoria dos Talheres,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,33.5
PLANEJAR PARA DECIDIR,ENGENHARIA DE PRODUÇÃO,Técnico,Estratégia e Negociação,14.799999999999999
TRANSFORME SEU BANCO DE DADOS NUMA MINA DE OURO,ENGENHARIA CIVIL,Técnico,"Software, Programação e Dados",14
ESTRATÉGIAS EM GESTÃO DE PESSOAS,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,15.3
GESTÃO DE PESSOAS,SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,12.2
FUNDAMENTOS DE ADMINISTRAÇÃO I,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,12.4
"A CLT MUDOU, E DAÍ?",CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,21.6
REDAÇÃO NOTA MIL - SAIBA COMO ESCREVER E SE DAR BEM,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,0
WWM 1 - World Wide Marketing 1,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,9
ESTRATÉGIAS DE NEGOCIAÇÃO,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,13.2
TEORIA DAS ORGANIZAÇÕES,SISTEMAS DE INFORMAÇÃO,Básico,Estratégia e Negociação,16
ÉTICA PROFISSIONAL,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,15.6
"PERCEBER, MOTIVAR E DECIDIR",SISTEMAS DE INFORMAÇÃO,Técnico,Gestão de Pessoas,23.5
CHEQUE MATE!,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,13.3
GERENCIE O SEU PROJETO DE FORMA ÁGIL,JOGOS DIGITAIS,Técnico,Projetos,35
EUREKA! EUREKA! DESCOBRI A FÓRMULA DA COCA COLA!,CIÊNCIAS CONTÁBEIS,Técnico,Estratégia e Negociação,33.5
Começando a Programar Orientado a Objetos,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",30.3
ATITUDES #QUEFAZEMADIFERENÇA,MARKETING,Técnico,Gestão de Pessoas,45
ADMINISTRAÇÃO DE RECURSOS HUMANOS I,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,11
ESTÁGIO SUPERVISIONADO II,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,34
INGLÊS INSTRUMENTAL,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,14.600000000000001
INTRODUÇÃO À ADMINISTRAÇÃO,GESTÃO DE RECURSOS HUMANOS,Técnico,Estratégia e Negociação,21.9
METODOLOGIA DE PESQUISA,ADMINISTRACAO,Básico,Sociedade e Mundo,15.600000000000001
DIÁLOGO OU JULGAMENTO?,MARKETING,Técnico,Gestão de Pessoas,10.5
GARANTA SUA VAGA NO MERCADO,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,19.5
ADMINISTRAÇÃO GERAL,ENGENHARIA DE COMPUTAÇÃO,Técnico,Estratégia e Negociação,1.8
ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS,SISTEMAS DE INFORMAÇÃO,Técnico,Materiais,15.5
PORQUE EU AMO GAME DESIGN,ENGENHARIA DE COMPUTAÇÃO,Técnico,Game Development,20
FLASH BACK DE MATEMÁTICA (4ª FEIRA),SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,19.4
FLASH BACK DE MATEMÁTICA (6ª FEIRA),MARKETING,Quantitativo,Raciocínio Lógico e Matemático,15.1
VENHA SEM MEDO (4ª FEIRA),ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,17
FLASH BACK DE MATEMÁTICA (4ª FEIRA),ENGENHARIA CIVIL,Quantitativo,Raciocínio Lógico e Matemático,21.5
FLASH BACK DE MATEMÁTICA (6ª FEIRA),COMÉRCIO EXTERIOR,Quantitativo,Raciocínio Lógico e Matemático,19.3
FLASH BACK DE MATEMÁTICA (4ª FEIRA),COMÉRCIO EXTERIOR,Quantitativo,Raciocínio Lógico e Matemático,20.6
E-COMMERCE: DESCOBRINDO O MAPA DA MINA,MARKETING,Técnico,Materiais,12.8
GOOGLE X FACE - A BATALHA NA REDE!,COMÉRCIO EXTERIOR,Técnico,Marketing,19
E-COMMERCE: DESCOBRINDO O MAPA DA MINA,COMÉRCIO EXTERIOR,Técnico,Materiais,19.5
PESSOAS CONECTADAS,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,13.5
GOOGLE X FACE - A BATALHA NA REDE!,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,12.6
TOPICOS ESPECIAIS EM ADMINISTRAÇÃO I,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,19
ELETIVA I - EMPREENDEDORISMO,SISTEMAS DE INFORMAÇÃO,Complementar,Estratégia e Negociação,19
ADMINISTRAÇÃO DA ESTRUTURA DE CAPITAL,SISTEMAS DE INFORMAÇÃO,Básico,Finanças e Economia,15.8
Desmistificando a Gestão da Tecnologia da Informação,MARKETING,Técnico,Tecnologia da Informação,0
Rondo.Agro,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,0
Rondo.Agro,ENGENHARIA DE COMPUTAÇÃO,Técnico,Estratégia e Negociação,0
Desmistificando o mundo das taxas de variação,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,0
Saneamento e Drenagem,ENGENHARIA DE COMPUTAÇÃO,Complementar,Saneamento e hidráulica,0
MATEMÁTICA I,SISTEMAS DE INFORMAÇÃO,Quantitativo,Finanças e Economia,10.5
JOGOS DIGITAIS,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,0
Metodologia Científica II,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,0
Metodologia Científica II,ENGENHARIA CIVIL,Básico,Sociedade e Mundo,0
Direito Empresarial II,MARKETING,Básico,Sociedade e Mundo,0
Direito Empresarial II,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,0
Economia II,ENGENHARIA DE COMPUTAÇÃO,Técnico,Finanças e Economia,0
Inglês II,ADMINISTRACAO,Básico,Sociedade e Mundo,0
Inglês II,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,0
A Ética contábil com enfoque na atualidade .,SISTEMAS DE INFORMAÇÃO,Técnico,Contabilidade,0
LEALDADE: O PARCEIRO CERTO PARA SEU NEGÓCIO,JOGOS DIGITAIS,Técnico,Marketing,0
O Despertar,CIÊNCIAS CONTÁBEIS,Complementar,Projetos,0
"Controlando as Finanças da Organização ",COMÉRCIO EXTERIOR,Técnico,Finanças e Economia,0
"Controlando as Finanças da Organização ",ENGENHARIA DE COMPUTAÇÃO,Técnico,Finanças e Economia,0
Estratégias de Marcas,ENGENHARIA CIVIL,Técnico,Marketing,0
"A Revolução Digital ",JOGOS DIGITAIS,Técnico,Tecnologia da Informação,0
Agora é Compêtência!,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,0
Agora é Compêtência!,ENGENHARIA DE PRODUÇÃO,Técnico,Gestão de Pessoas,0
Agora é Compêtência!,ENGENHARIA CIVIL,Técnico,Gestão de Pessoas,0
Agora é Compêtência!,MARKETING,Técnico,Gestão de Pessoas,0
Educação corporativa é a bola da vez: Treinamento,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,0
Educação corporativa é a bola da vez: Treinamento,ENGENHARIA CIVIL,Técnico,Gestão de Pessoas,0
Educação corporativa é a bola da vez: Treinamento,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,0
Plano de como acertar o alvo em movimento,ENGENHARIA DE COMPUTAÇÃO,Técnico,Marketing,0
CONTADOR RAIZ X CONTADOR NUTELA,ENGENHARIA DE COMPUTAÇÃO,Técnico,Contabilidade,0
CONTADOR RAIZ X CONTADOR NUTELA,GESTÃO DE RECURSOS HUMANOS,Técnico,Contabilidade,0
LOGÍSTICA DE A a Z,ENGENHARIA DE COMPUTAÇÃO,Técnico,Logística,0
LOGÍSTICA DE A a Z,ENGENHARIA CIVIL,Técnico,Logística,0
LOGÍSTICA DE A a Z,JOGOS DIGITAIS,Técnico,Logística,0
A comunicação na gestão organizacional,JOGOS DIGITAIS,Técnico,Gestão de Pessoas,0
A comunicação na gestão organizacional,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,0
Instalações Elétricas - Parte II,ENGENHARIA DE COMPUTAÇÃO,Técnico,Infraestrutura Civil,0
A Terra é redonda ou plana?,ENGENHARIA AMBIENTAL,Técnico,Raciocínio Lógico e Matemático,0
A Terra é redonda ou plana?,ENGENHARIA DE PRODUÇÃO,Técnico,Raciocínio Lógico e Matemático,0
"Modelagem 3D: Luz, Camera e Ação",GESTÃO DE RECURSOS HUMANOS,Técnico,Design e Modelagem,0
Aperfeiçoando Bancos De Dados com SQL,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",0
Mecânica dos Sólidos,ENGENHARIA DE COMPUTAÇÃO,Técnico,Materiais,0
Engenharia das Águas - Controle x medida,ENGENHARIA AMBIENTAL,Técnico,Ciências do Ambiente,0
"EAD - Direito Empresarial, Tecnologia e Mercado",GESTÃO DE RECURSOS HUMANOS,Complementar,Tecnologia da Informação,0
"EAD - Direito Empresarial, Tecnologia e Mercado",CIÊNCIAS CONTÁBEIS,Complementar,Tecnologia da Informação,0
Introdução a Eletrônica e mais além,SISTEMAS DE INFORMAÇÃO,Técnico,Hardware e Redes,0
Criação de Documentos e Diagramas de um Sistema Computadorizado,JOGOS DIGITAIS,Técnico,"Software, Programação e Dados",0
Animação e Modelagem de Personagens,MARKETING,Técnico,Game Development,0
Animação e Modelagem de Personagens,GESTÃO DE RECURSOS HUMANOS,Técnico,Game Development,0
Sistemas Para Decisão,ENGENHARIA DE COMPUTAÇÃO,Técnico,Tecnologia da Informação,0
Boas Práticas em Arquitetura e Engenharia de Software,MARKETING,Complementar,Tecnologia da Informação,0
Boas Práticas em Arquitetura e Engenharia de Software,ENGENHARIA CIVIL,Complementar,Tecnologia da Informação,0
INFORMAR PARA DECIDIR,ENGENHARIA DE PRODUÇÃO,Técnico,Estratégia e Negociação,7.5
MATEMÁTICA II,CIÊNCIAS CONTÁBEIS,Quantitativo,Raciocínio Lógico e Matemático,13.4
INFORMAR PARA DECIDIR,ADMINISTRACAO,Técnico,Estratégia e Negociação,15
BRANDING: NA MENTE DO CONSUMIDOR!,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,24.5
DESIGN THINKING: O PODER DA INOVAÇÃO 4.0,ENGENHARIA DE PRODUÇÃO,Complementar,Estratégia e Negociação,18
ESTÁGIO SUPERVISIONADO IV,SISTEMAS DE INFORMAÇÃO,Área de conhecimento desconhecido,Área funcional desconhecida,17
EU SEI QUE VOCÊ PODE PROGRAMAR,ENGENHARIA DE PRODUÇÃO,Técnico,"Software, Programação e Dados",19.7
ORÇAMENTO E PLANEJAMENTO FINANCEIRO,SISTEMAS DE INFORMAÇÃO,Quantitativo,Finanças e Economia,17.3
ADMINISTRAÇÃO FINANCEIRA,SISTEMAS DE INFORMAÇÃO,Técnico,Finanças e Economia,16
COMUNICACAO EMPRESARIAL,CIÊNCIAS CONTÁBEIS,Básico,Sociedade e Mundo,11.5
ADMINISTRAÇÃO DA PRODUÇÃO,SISTEMAS DE INFORMAÇÃO,Técnico,Produção,15.1
Levantando Informações e Requisitos para o seu Sof,GESTÃO DE RECURSOS HUMANOS,Técnico,"Software, Programação e Dados",0
"Instalações Elétricas – Parte I ",ENGENHARIA DE COMPUTAÇÃO,Técnico,Física e Química,8
"Instalações Elétricas – Parte I ",ENGENHARIA DE PRODUÇÃO,Técnico,Física e Química,5.8
Mapa x Território Literalmente,ENGENHARIA DE COMPUTAÇÃO,Técnico,Raciocínio Lógico e Matemático,0
Mapa x Território Literalmente,ENGENHARIA DE PRODUÇÃO,Técnico,Raciocínio Lógico e Matemático,10
Se liga na ideia,ENGENHARIA CIVIL,Técnico,Marketing,7
Estudando a Mecânica dos Sólidos,ENGENHARIA DE COMPUTAÇÃO,Técnico,Materiais,3
DA GEOLOGIA UMA INTRODUÇÃO,ENGENHARIA DE COMPUTAÇÃO,Técnico,Ciências do Ambiente,10
Conversando com os Dados,MARKETING,Quantitativo,Raciocínio Lógico e Matemático,6.3
CONTABILIDADE GERAL,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Contabilidade,13.9
TOPICOS ESPECIAIS EM ADMINISTRAÇÃO II,SISTEMAS DE INFORMAÇÃO,Técnico,Estratégia e Negociação,22.9
COMPORTAMENTO ORGANIZACIONAL,SISTEMAS DE INFORMAÇÃO,Básico,Gestão de Pessoas,14.1
Seja Seguro e Auditável,JOGOS DIGITAIS,Técnico,Tecnologia da Informação,5.3
Engenharia das Águas,ENGENHARIA AMBIENTAL,Técnico,Ciências do Ambiente,7
DE GRAVETO A CÓDIGO BINÁRIO,ENGENHARIA CIVIL,Técnico,Tecnologia da Informação,15.5
IMPACTANDO A SOCIEDADE COM A INFORMÁTICA,ADMINISTRACAO,Técnico,Tecnologia da Informação,16
DOMINANDO O MUNDO COM A LÓGICA,ADMINISTRACAO,Quantitativo,Raciocínio Lógico e Matemático,10
O JEITINHO BRASILEIRO: SOCIEDADE E CULTURA,MARKETING,Básico,Sociedade e Mundo,23.5
LÓGICA COMPUTACIONAL,ADMINISTRACAO,Quantitativo,Tecnologia da Informação,14.5
O JEITINHO BRASILEIRO: SOCIEDADE E CULTURA,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,22.5
CAFÉ COM POLÍTICA,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,23.5
CAFÉ COM POLÍTICA,SISTEMAS DE INFORMAÇÃO,Básico,Sociedade e Mundo,14.5
SISTEMAS DE INFORMAÇÃO E DECISÃO,ADMINISTRACAO,Técnico,"Software, Programação e Dados",12.3
CONTROLADORIA DE GESTÃO,SISTEMAS DE INFORMAÇÃO,Quantitativo,Contabilidade,13
SISTEMAS DE INFORMAÇÃO GERENCIAL,SISTEMAS DE INFORMAÇÃO,Técnico,"Software, Programação e Dados",12.899999999999999
INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS E POLÍTICAS,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,20.8
EAD - Direito Empresarial e Tecnologia,CIÊNCIAS CONTÁBEIS,Complementar,Sociedade e Mundo,9
EAD - Direito Empresarial e Tecnologia,GESTÃO DE RECURSOS HUMANOS,Complementar,Sociedade e Mundo,9
Inglês,ADMINISTRACAO,Básico,Sociedade e Mundo,8.5
Economia,COMÉRCIO EXTERIOR,Básico,Finanças e Economia,7.5
Economia,ENGENHARIA DE COMPUTAÇÃO,Básico,Finanças e Economia,8.5
Direito Empresarial,MARKETING,Básico,Sociedade e Mundo,7
MENSAGEM OU CANAL?,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,7
MENSAGEM OU CANAL?,COMÉRCIO EXTERIOR,Técnico,Marketing,7.5
Socorro! Uma verdadeira equipe pede ajuda.,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,8.5
Socorro! Uma verdadeira equipe pede ajuda.,ENGENHARIA CIVIL,Técnico,Gestão de Pessoas,10
Socorro! Uma verdadeira equipe pede ajuda.,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,10
Socorro! Uma verdadeira equipe pede ajuda.,MARKETING,Técnico,Gestão de Pessoas,7
"Administrando as Finanças da Organização ",MARKETING,Técnico,Finanças e Economia,7.6
"Administrando as Finanças da Organização ",COMÉRCIO EXTERIOR,Técnico,Finanças e Economia,10
Começando a Trabalhar com Banco de dados,GESTÃO DE RECURSOS HUMANOS,Técnico,"Software, Programação e Dados",0
Agro.export,ENGENHARIA CIVIL,Técnico,Estratégia e Negociação,8
Integrando as diferenças,ADMINISTRACAO,Quantitativo,Raciocínio Lógico e Matemático,0
"Dos Materiais, um curso.",ENGENHARIA AMBIENTAL,Técnico,Materiais,2
"Treinar e desenvolver pessoas, qual a diferença?",ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,0
Como construir um plano incrível e extraordinário!,ENGENHARIA CIVIL,Técnico,Marketing,2.5
Como construir um plano incrível e extraordinário!,COMÉRCIO EXTERIOR,Técnico,Marketing,5.8
Como construir um plano incrível e extraordinário!,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,7
"Gerencie o seu projeto de forma Ágil ",ADMINISTRACAO,Complementar,Tecnologia da Informação,0
"Gerencie o seu projeto de forma Ágil ",GESTÃO DE RECURSOS HUMANOS,Complementar,Tecnologia da Informação,0
Bye Bye Estoques,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,7.5
Comunicação de Relacionamento e o Ambiente Feliz de Trabalho,ENGENHARIA DE COMPUTAÇÃO,Técnico,Gestão de Pessoas,7
WhatZap& Negócios,CIÊNCIAS CONTÁBEIS,Técnico,Estratégia e Negociação,35.5
SERÁ QUE SEI PESQUISAR? VAMOS APRENDER!,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Finanças e Economia,16.5
CÁLCULO DIFERENCIAL E INTEGRAL,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,14.8
O lado oculto e inesperado de tudo que nos afeta,ADMINISTRACAO,Técnico,Sociedade e Mundo,37
O lado oculto e inesperado de tudo que nos afeta,ENGENHARIA DE PRODUÇÃO,Técnico,Sociedade e Mundo,30
ELETIVA I - RACIOCÍNIO LÓGICO E QUANTITATIVO,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,16.4
PROBABILIDADE E ESTATÍSTICA,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,1.8
ESTATÍSTICA I,GESTÃO DE RECURSOS HUMANOS,Quantitativo,Raciocínio Lógico e Matemático,13.5
LÓGICA COMPUTACIONAL O PRINCÍPIO DE TUDO,ENGENHARIA DE PRODUÇÃO,Quantitativo,Tecnologia da Informação,23.3
NOÇÕES DE CÁLCULO DIFERENCIAL E INTEGRAL,ENGENHARIA DE COMPUTAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,6
Enigma Matemático,JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,0
Desenvolvendo Competências do Engenheiro,GESTÃO DE RECURSOS HUMANOS,Básico,"Software, Programação e Dados",0
"Guarda Livros...Mas os Livros Sumiram!""",ENGENHARIA CIVIL,Técnico,Contabilidade,7.5
Ticket de Negócios,ENGENHARIA DE COMPUTAÇÃO,Técnico,Logística,8.5
AS LEIS DE NEWTON FUNCIONAM NA PRÁTICA?,SISTEMAS DE INFORMAÇÃO,Técnico,Física e Química,0
EUREKA! EUREKA! DESCOBRI A FÓRMULA DA COCA COLA!,COMÉRCIO EXTERIOR,Técnico,Estratégia e Negociação,36
A Sabedoria dos Talheres,SISTEMAS DE INFORMAÇÃO,Técnico,Marketing,22
Amante da Sabedoria,COMÉRCIO EXTERIOR,Básico,Sociedade e Mundo,29.9
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",SISTEMAS DE INFORMAÇÃO,Técnico,Sociedade e Mundo,16
"""APROVADO EM 8 CONCURSOS PÚBLICOS!"" O QUE ELE FEZ??",ENGENHARIA DE PRODUÇÃO,Técnico,Sociedade e Mundo,25
A Sabedoria dos Talheres,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,19.8
Técnicas de pesquisa aplicada,ENGENHARIA AMBIENTAL,Complementar,Área funcional desconhecida,9
Engenheiro 7.0,JOGOS DIGITAIS,Complementar,Projetos,9.5
Administrando Produção e Materiais,JOGOS DIGITAIS,Técnico,Produção,0
Equações Geométricas,ADMINISTRACAO,Quantitativo,Raciocínio Lógico e Matemático,8.9
Equações Geométricas,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,10
O Labirinto das Obras Públicas,ENGENHARIA DE COMPUTAÇÃO,Complementar,Projetos,7.3
O Labirinto das Obras Públicas,JOGOS DIGITAIS,Complementar,Projetos,0
O Labirinto das Obras Públicas,ADMINISTRACAO,Complementar,Projetos,3.2
As Leis de Newton Continuam Funcionando?,ENGENHARIA AMBIENTAL,Técnico,Fïsica e Química,8
Alta pressão na caldeira: explodiu ?,ENGENHARIA AMBIENTAL,Técnico,Física e Química,9
Deu Química,ENGENHARIA AMBIENTAL,Técnico,Física e Química,5
Integrando Tudo que Possível,ENGENHARIA DE PRODUÇÃO,Quantitativo,Raciocínio Lógico e Matemático,7
Integrando Tudo que Possível,SISTEMAS DE INFORMAÇÃO,Quantitativo,Raciocínio Lógico e Matemático,7
"Tenho uma vó chamada Terra ",ENGENHARIA AMBIENTAL,Complementar,Ciências do Ambiente,8
"Tenho uma vó chamada Terra ",MARKETING,Complementar,Ciências do Ambiente,0
Clube da Matemática II,JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,7
"Faça amor, não faça guerra",ENGENHARIA DE PRODUÇÃO,Técnico,Estratégia e Negociação,7.5
"Faça amor, não faça guerra",ENGENHARIA CIVIL,Técnico,Estratégia e Negociação,5
"Array, Vetor ou Matriz?",GESTÃO DE RECURSOS HUMANOS,Técnico,"Software, Programação e Dados",8.5
"EaD - Uma Marca em Minha Vida ",JOGOS DIGITAIS,Técnico,Marketing,0
Alta Disponibilidade em Nuvens e Containers,ENGENHARIA DE COMPUTAÇÃO,Complementar,"Software, Programação e Dados",0
Alta Disponibilidade em Nuvens e Containers,JOGOS DIGITAIS,Complementar,"Software, Programação e Dados",0
Alta Disponibilidade em Nuvens e Containers,ADMINISTRACAO,Complementar,"Software, Programação e Dados",0
Alta Disponibilidade em Nuvens e Containers,ENGENHARIA CIVIL,Complementar,"Software, Programação e Dados",0
Contabilidade Pública Descomplicada,ENGENHARIA DE COMPUTAÇÃO,Técnico,Contabilidade,9
On ou off não importa! A comunicação tem que ser Integrada.,GESTÃO DE RECURSOS HUMANOS,Técnico,Marketing,7.8
Equipe 100%,JOGOS DIGITAIS,Técnico,Gestão de Pessoas,10
Equipe 100%,COMÉRCIO EXTERIOR,Técnico,Gestão de Pessoas,7
Equipe 100%,CIÊNCIAS CONTÁBEIS,Técnico,Gestão de Pessoas,5.3
A Ciência é tudo,JOGOS DIGITAIS,Básico,Projetos,7
A Ciência é tudo,SISTEMAS DE INFORMAÇÃO,Básico,Projetos,0
Sistemas Operacionais: Indo Além,JOGOS DIGITAIS,Complementar,"Software, Programação e Dados",7
Sistemas Operacionais: Indo Além,CIÊNCIAS CONTÁBEIS,Complementar,"Software, Programação e Dados",0
Política salarial:  Ter ou não ter?,JOGOS DIGITAIS,Técnico,Gestão de Pessoas,8
Política salarial:  Ter ou não ter?,ENGENHARIA CIVIL,Técnico,Gestão de Pessoas,8
Vendas Ferramenta para Conquistar o Cliente,ENGENHARIA CIVIL,Técnico,Marketing,7
Venha sem medo,COMÉRCIO EXTERIOR,Quantitativo,Raciocínio Lógico e Matemático,10
Venha sem medo,MARKETING,Quantitativo,Raciocínio Lógico e Matemático,5
Venha sem medo,JOGOS DIGITAIS,Quantitativo,Raciocínio Lógico e Matemático,10
Criando valor para a Internacionalização,JOGOS DIGITAIS,Técnico,Logística,7.5
Criando valor para a Internacionalização,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,7.5
Macroeconomia para todos,ENGENHARIA CIVIL,Básico,Finanças e Economia,6.5
Macroeconomia para todos,MARKETING,Básico,Finanças e Economia,8
Macroeconomia para todos,ENGENHARIA DE PRODUÇÃO,Básico,Finanças e Economia,7.3
Atos Empresariais - DIREITO COMERCIAL,GESTÃO DE RECURSOS HUMANOS,Básico,Sociedade e Mundo,5
Estratégia de Sísifo,ENGENHARIA DE COMPUTAÇÃO,Técnico,Estratégia e Negociação,7.3
Estratégia de Sísifo,ENGENHARIA CIVIL,Técnico,Estratégia e Negociação,9.5
Estratégia de Sísifo,MARKETING,Técnico,Estratégia e Negociação,0.6
Contabilidade de Custos: Administrando os Custos,COMÉRCIO EXTERIOR,Técnico,Contabilidade,8
Contabilidade de Custos: Administrando os Custos,ENGENHARIA DE PRODUÇÃO,Técnico,Contabilidade,7
Conhecendo as Redes Neurais,ENGENHARIA DE PRODUÇÃO,Técnico,Tecnologia da Informação,8
Começando na Programação Mobile com Android Studio,ENGENHARIA DE COMPUTAÇÃO,Complementar,"Software, Programação e Dados",10
Ser ou Não Ser? De Risc a PC,GESTÃO DE RECURSOS HUMANOS,Técnico,Hardware e Redes,5
Cadeia de Suprimentos fora da Caixinha,ENGENHARIA DE COMPUTAÇÃO,Técnico,Logística,7.5
Cadeia de Suprimentos fora da Caixinha,SISTEMAS DE INFORMAÇÃO,Técnico,Logística,8.3
Quer pagar quanto?,ENGENHARIA DE PRODUÇÃO,Técnico,Marketing,10
Quer pagar quanto?,CIÊNCIAS CONTÁBEIS,Técnico,Marketing,4.3
